id,checkid,vertercheckstatus,time
9590,4795,Failure,13:49
9591,4796,Start,08:32
9592,4796,Success,18:30
9593,4797,Start,02:50
9594,4797,Failure,21:45
9595,4798,Start,03:03
9596,4798,Failure,05:29
9597,4799,Start,10:34
9598,4799,Failure,01:37
9599,4800,Start,17:17
9600,4800,Failure,07:07
9601,4801,Start,01:37
9602,4801,Failure,19:31
9603,4802,Start,08:08
9604,4802,Failure,07:07
9605,4803,Start,18:30
9606,4803,Failure,11:47
9607,4804,Start,19:31
9608,4804,Success,20:44
9609,4805,Start,20:56
9610,4805,Failure,15:03
9611,4806,Start,08:08
9612,4806,Success,02:26
9613,4807,Start,05:05
9614,4807,Success,14:02
9615,4808,Start,22:34
9616,4808,Success,12:12
9617,4809,Start,23:23
9618,4809,Success,08:56
9619,4810,Start,06:30
9620,4810,Success,00:36
9621,4811,Start,02:38
9622,4811,Success,06:30
9623,4812,Start,20:32
9624,4812,Failure,11:35
9625,4813,Start,23:35
9626,4813,Success,20:20
9627,4814,Start,12:24
9628,4814,Failure,11:59
9629,4815,Start,02:26
9630,4815,Success,04:52
9631,4816,Start,21:09
9632,4816,Success,22:22
9633,4817,Start,01:01
9634,4817,Failure,15:03
9635,4818,Start,22:10
9636,4818,Failure,23:11
9637,4819,Start,23:59
9638,4819,Failure,11:35
9639,4820,Start,18:42
9640,4820,Success,12:24
9641,4821,Start,01:37
9642,4821,Success,08:56
9643,4822,Start,22:58
9644,4822,Success,18:06
9645,4823,Start,21:09
9646,4823,Success,14:14
9647,4824,Start,01:37
9648,4824,Failure,09:33
9649,4825,Start,19:07
9650,4825,Failure,21:33
9651,4826,Start,12:24
9652,4826,Success,18:54
9653,4827,Start,10:34
9654,4827,Failure,03:27
9655,4828,Start,23:23
9656,4828,Success,20:32
9657,4829,Start,15:15
9658,4829,Success,10:10
9659,4830,Start,15:27
9660,4830,Failure,05:17
9661,4831,Start,15:39
9662,4831,Failure,17:17
9663,4832,Start,20:20
9664,4832,Failure,11:11
9665,4833,Start,07:19
9666,4833,Success,04:52
9667,4834,Start,18:54
9668,4834,Failure,09:45
9669,4835,Start,16:04
9670,4835,Failure,01:01
9671,4836,Start,23:35
9672,4836,Failure,19:55
9673,4837,Start,10:58
9674,4837,Success,04:28
9675,4838,Start,12:36
9676,4838,Success,10:46
9677,4839,Start,05:41
9678,4839,Success,14:26
9679,4840,Start,16:52
9680,4840,Success,08:08
9681,4841,Start,01:49
9682,4841,Success,04:40
9683,4842,Start,22:10
9684,4842,Failure,19:07
9685,4843,Start,14:02
9686,4843,Success,06:42
9687,4844,Start,22:34
9688,4844,Success,02:38
9689,4845,Start,16:40
9690,4845,Success,22:46
9691,4846,Start,11:11
9692,4846,Success,06:06
9693,4847,Start,03:27
9694,4847,Success,00:00
9695,4848,Start,00:24
9696,4848,Success,12:00
9697,4849,Start,02:50
9698,4849,Success,12:48
9699,4850,Start,09:45
9700,4850,Failure,05:41
9701,4851,Start,09:09
9702,4851,Success,14:50
9703,4852,Start,09:33
9704,4852,Success,20:08
9705,4853,Start,13:13
9706,4853,Failure,09:21
9707,4854,Start,03:39
9708,4854,Failure,01:13
9709,4855,Start,13:13
9710,4855,Success,18:18
9711,4856,Start,10:10
9712,4856,Failure,01:01
9713,4857,Start,09:33
9714,4857,Failure,13:25
9715,4858,Start,07:31
9716,4858,Failure,21:33
9717,4859,Start,11:35
9718,4859,Success,20:44
9719,4860,Start,06:54
9720,4860,Success,08:56
9721,4861,Start,04:40
9722,4861,Failure,07:31
9723,4862,Start,12:24
9724,4862,Failure,19:31
9725,4863,Start,04:52
9726,4863,Failure,21:57
9727,4864,Start,00:24
9728,4864,Success,10:22
9729,4865,Start,18:42
9730,4865,Failure,17:17
9731,4866,Start,10:22
9732,4866,Success,18:18
9733,4867,Start,01:01
9734,4867,Success,00:48
9735,4868,Start,16:52
9736,4868,Failure,15:15
9737,4869,Start,23:35
9738,4869,Success,20:44
9739,4870,Start,00:36
9740,4870,Failure,05:29
9741,4871,Start,14:38
9742,4871,Failure,03:39
9743,4872,Start,17:41
9744,4872,Failure,15:27
9745,4873,Start,04:04
9746,4873,Success,08:20
9747,4874,Start,17:53
9748,4874,Success,20:08
9749,4875,Start,06:18
9750,4875,Failure,09:33
9751,4876,Start,04:40
9752,4876,Success,10:34
9753,4877,Start,05:53
9754,4877,Failure,17:41
9755,4878,Start,18:30
9756,4878,Success,16:04
9757,4879,Start,11:47
9758,4879,Success,08:32
9759,4880,Start,11:59
9760,4880,Success,06:18
9761,4881,Start,20:20
9762,4881,Success,04:04
9763,4882,Start,18:18
9764,4882,Failure,01:13
9765,4883,Start,03:03
9766,4883,Success,06:18
9767,4884,Start,06:18
9768,4884,Failure,11:47
9769,4885,Start,09:45
9770,4885,Success,08:32
9771,4886,Start,12:24
9772,4886,Failure,13:49
9773,4887,Start,23:11
9774,4887,Failure,17:29
9775,4888,Start,10:58
9776,4888,Success,04:28
9777,4889,Start,06:30
9778,4889,Success,06:18
9779,4890,Start,09:45
9780,4890,Failure,03:39
9781,4891,Start,04:52
9782,4891,Failure,23:23
9783,4892,Start,12:24
9784,4892,Success,14:50
9785,4893,Start,06:42
9786,4893,Failure,13:13
9787,4894,Start,10:34
9788,4894,Failure,23:11
9789,4895,Start,23:11
9790,4895,Failure,21:21
9791,4896,Start,14:38
9792,4896,Failure,19:07
9793,4897,Start,03:15
9794,4897,Failure,19:43
9795,4898,Start,01:13
9796,4898,Failure,21:45
9797,4899,Start,18:18
9798,4899,Success,14:26
9799,4900,Start,03:15
9800,4900,Failure,03:39
9801,4901,Start,22:34
9802,4901,Failure,03:03
9803,4902,Start,05:53
9804,4902,Failure,03:27
9805,4903,Start,19:31
9806,4903,Success,04:28
9807,4904,Start,16:04
9808,4904,Failure,17:53
9809,4905,Start,13:49
9810,4905,Success,08:32
9811,4906,Start,16:04
9812,4906,Success,04:04
9813,4907,Start,17:29
9814,4907,Failure,17:29
9815,4908,Start,02:14
9816,4908,Success,04:40
9817,4909,Start,21:33
9818,4909,Failure,21:09
9819,4910,Start,22:46
9820,4910,Failure,01:25
9821,4911,Start,15:39
9822,4911,Success,10:10
9823,4912,Start,07:07
9824,4912,Failure,05:53
9825,4913,Start,03:03
9826,4913,Success,04:04
9827,4914,Start,20:20
9828,4914,Failure,09:09
9829,4915,Start,22:10
9830,4915,Success,04:16
9831,4916,Start,06:54
9832,4916,Success,16:16
9833,4917,Start,17:41
9834,4917,Success,16:16
9835,4918,Start,20:44
9836,4918,Success,12:24
9837,4919,Start,21:33
9838,4919,Success,12:36
9839,4920,Start,17:17
9840,4920,Failure,23:47
9841,4921,Start,23:59
9842,4921,Success,22:10
9843,4922,Start,23:23
9844,4922,Failure,19:55
9845,4923,Start,22:10
9846,4923,Success,04:28
9847,4924,Start,15:39
9848,4924,Failure,11:59
9849,4925,Start,15:15
9850,4925,Success,04:04
9851,4926,Start,17:05
9852,4926,Failure,17:29
9853,4927,Start,23:35
9854,4927,Success,18:30
9855,4928,Start,04:52
9856,4928,Success,20:44
9857,4929,Start,06:06
9858,4929,Success,22:58
9859,4930,Start,09:33
9860,4930,Failure,03:15
9861,4931,Start,12:00
9862,4931,Success,16:52
9863,4932,Start,20:08
9864,4932,Failure,11:23
9865,4933,Start,10:46
9866,4933,Success,20:32
9867,4934,Start,17:41
9868,4934,Failure,09:45
9869,4935,Start,03:51
9870,4935,Failure,07:19
9871,4936,Start,08:20
9872,4936,Success,00:00
9873,4937,Start,19:31
9874,4937,Success,14:50
9875,4938,Start,10:58
9876,4938,Success,04:52
9877,4939,Start,19:55
9878,4939,Success,22:58
9879,4940,Start,18:54
9880,4940,Failure,13:49
9881,4941,Start,23:35
9882,4941,Success,16:04
9883,4942,Start,21:21
9884,4942,Failure,13:25
9885,4943,Start,15:27
9886,4943,Failure,03:15
9887,4944,Start,23:47
9888,4944,Failure,05:41
9889,4945,Start,21:45
9890,4945,Failure,15:51
9891,4946,Start,23:11
9892,4946,Success,12:24
9893,4947,Start,12:36
9894,4947,Success,22:22
9895,4948,Start,18:06
9896,4948,Success,00:24
9897,4949,Start,10:58
9898,4949,Success,18:18
9899,4950,Start,08:08
9900,4950,Success,14:02
9901,4951,Start,23:35
9902,4951,Success,16:28
9903,4952,Start,07:07
9904,4952,Success,10:34
9905,4953,Start,04:40
9906,4953,Success,04:40
9907,4954,Start,15:51
9908,4954,Success,14:26
9909,4955,Start,17:05
9910,4955,Success,10:58
9911,4956,Start,02:50
9912,4956,Success,10:22
9913,4957,Start,20:56
9914,4957,Success,18:30
9915,4958,Start,15:03
9916,4958,Success,14:26
9917,4959,Start,08:20
9918,4959,Failure,05:53
9919,4960,Start,07:55
9920,4960,Success,20:32
9921,4961,Start,11:59
9922,4961,Success,20:56
9923,4962,Start,22:46
9924,4962,Failure,01:01
9925,4963,Start,10:58
9926,4963,Failure,19:55
9927,4964,Start,04:40
9928,4964,Success,06:54
9929,4965,Start,04:52
9930,4965,Success,12:48
9931,4966,Start,17:53
9932,4966,Failure,07:55
9933,4967,Start,07:43
9934,4967,Success,10:46
9935,4968,Start,01:01
9936,4968,Success,08:08
9937,4969,Start,03:39
9938,4969,Failure,07:31
9939,4970,Start,11:35
9940,4970,Success,22:58
9941,4971,Start,16:40
9942,4971,Success,08:08
9943,4972,Start,21:21
9944,4972,Failure,03:15
9945,4973,Start,19:19
9946,4973,Failure,21:09
9947,4974,Start,19:07
9948,4974,Failure,03:51
9949,4975,Start,00:48
9950,4975,Failure,11:59
9951,4976,Start,05:53
9952,4976,Success,00:36
9953,4977,Start,19:31
9954,4977,Failure,17:41
9955,4978,Start,10:46
9956,4978,Failure,19:43
9957,4979,Start,03:15
9958,4979,Success,04:16
9959,4980,Start,21:21
9960,4980,Failure,09:09
9961,4981,Start,09:33
9962,4981,Success,06:42
9963,4982,Start,15:15
9964,4982,Success,06:06
9965,4983,Start,16:04
9966,4983,Success,04:28
9967,4984,Start,13:37
9968,4984,Success,02:02
9969,4985,Start,15:27
9970,4985,Success,06:18
9971,4986,Start,04:52
9972,4986,Success,20:20
9973,4987,Start,10:22
9974,4987,Success,10:34
9975,4988,Start,21:21
9976,4988,Failure,23:47
9977,4989,Start,00:12
9978,4989,Success,22:10
9979,4990,Start,07:07
9980,4990,Success,22:22
9981,4991,Start,16:40
9982,4991,Failure,03:15
9983,4992,Start,05:29
9984,4992,Success,22:58
9985,4993,Start,09:33
9986,4993,Success,22:34
9987,4994,Start,17:41
9988,4994,Success,06:18
9989,4995,Start,09:09
9990,4995,Failure,09:21
9991,4996,Start,14:38
9992,4996,Failure,07:43
9993,4997,Start,10:46
9994,4997,Failure,19:55
9995,4998,Start,20:08
9996,4998,Failure,07:43
9997,4999,Start,22:58
9998,4999,Failure,19:31
9999,5000,Start,07:43
10000,5000,Failure,03:15
10001,5001,Start,05:53
10002,5001,Success,16:52
10003,5002,Start,06:54
10004,5002,Success,06:30
10005,5003,Start,12:00
10006,5003,Success,08:08
10007,5004,Start,12:24
10008,5004,Failure,13:01
10009,5005,Start,09:33
10010,5005,Failure,23:11
10011,5006,Start,22:46
10012,5006,Failure,07:19
10013,5007,Start,09:21
10014,5007,Failure,17:29
10015,5008,Start,08:32
10016,5008,Failure,21:33
10017,5009,Start,22:46
10018,5009,Failure,19:19
10019,5010,Start,09:57
10020,5010,Success,08:08
10021,5011,Start,01:01
10022,5011,Success,00:00
10023,5012,Start,05:53
10024,5012,Failure,17:41
10025,5013,Start,10:10
10026,5013,Failure,19:31
10027,5014,Start,05:17
10028,5014,Failure,07:55
10029,5015,Start,09:45
10030,5015,Success,18:30
10031,5016,Start,21:21
10032,5016,Failure,09:33
10033,5017,Start,17:17
10034,5017,Success,08:32
10035,5018,Start,08:08
10036,5018,Failure,23:47
10037,5019,Start,14:14
10038,5019,Success,06:18
10039,5020,Start,00:48
10040,5020,Success,10:34
10041,5021,Start,01:01
10042,5021,Failure,09:09
10043,5022,Start,11:47
10044,5022,Failure,05:53
10045,5023,Start,17:53
10046,5023,Failure,17:17
10047,5024,Start,03:03
10048,5024,Success,06:18
10049,5025,Start,10:58
10050,5025,Failure,19:55
10051,5026,Start,05:53
10052,5026,Failure,21:21
10053,5027,Start,00:48
10054,5027,Failure,07:43
10055,5028,Start,04:40
10056,5028,Success,22:58
10057,5029,Start,06:42
10058,5029,Success,02:02
10059,5030,Start,01:01
10060,5030,Success,04:28
10061,5031,Start,09:45
10062,5031,Failure,19:31
10063,5032,Start,11:59
10064,5032,Success,06:06
10065,5033,Start,19:31
10066,5033,Success,14:50
10067,5034,Start,00:12
10068,5034,Success,12:36
10069,5035,Start,15:39
10070,5035,Success,02:50
10071,5036,Start,02:26
10072,5036,Failure,19:43
10073,5037,Start,06:30
10074,5037,Success,04:04
10075,5038,Start,08:56
10076,5038,Success,20:56
10077,5039,Start,10:46
10078,5039,Failure,21:33
10079,5040,Start,13:37
10080,5040,Success,18:30
10081,5041,Start,18:54
10082,5041,Success,00:48
10083,5042,Start,00:24
10084,5042,Failure,01:25
10085,5043,Start,13:49
10086,5043,Failure,05:05
10087,5044,Start,11:35
10088,5044,Failure,15:27
10089,5045,Start,23:35
10090,5045,Failure,13:25
10091,5046,Start,03:51
10092,5046,Success,08:32
10093,5047,Start,12:36
10094,5047,Success,16:40
10095,5048,Start,23:11
10096,5048,Success,08:32
10097,5049,Start,10:46
10098,5049,Success,16:28
10099,5050,Start,10:22
10100,5050,Success,00:24
10101,5051,Start,01:49
10102,5051,Failure,01:37
10103,5052,Start,18:54
10104,5052,Failure,01:13
10105,5053,Start,04:28
10106,5053,Failure,19:43
10107,5054,Start,13:49
10108,5054,Success,22:34
10109,5055,Start,06:06
10110,5055,Success,16:04
10111,5056,Start,21:09
10112,5056,Success,14:02
10113,5057,Start,02:50
10114,5057,Success,18:18
10115,5058,Start,22:46
10116,5058,Failure,09:57
10117,5059,Start,10:22
10118,5059,Success,16:04
10119,5060,Start,17:41
10120,5060,Failure,21:57
10121,5061,Start,06:30
10122,5061,Success,18:42
10123,5062,Start,19:43
10124,5062,Failure,23:11
10125,5063,Start,01:25
10126,5063,Failure,23:11
10127,5064,Start,13:01
10128,5064,Failure,05:29
10129,5065,Start,04:40
10130,5065,Failure,03:15
10131,5066,Start,16:52
10132,5066,Success,20:44
10133,5067,Start,14:14
10134,5067,Failure,17:05
10135,5068,Start,03:51
10136,5068,Failure,19:31
10137,5069,Start,13:49
10138,5069,Failure,21:33
10139,5070,Start,08:44
10140,5070,Failure,09:57
10141,5071,Start,05:29
10142,5071,Success,18:06
10143,5072,Start,21:21
10144,5072,Failure,13:01
10145,5073,Start,14:02
10146,5073,Failure,13:49
10147,5074,Start,23:23
10148,5074,Failure,09:21
10149,5075,Start,10:58
10150,5075,Success,18:18
10151,5076,Start,22:58
10152,5076,Success,00:00
10153,5077,Start,01:49
10154,5077,Success,00:12
10155,5078,Start,15:51
10156,5078,Failure,03:39
10157,5079,Start,22:58
10158,5079,Success,14:38
10159,5080,Start,04:04
10160,5080,Failure,07:07
10161,5081,Start,06:42
10162,5081,Success,12:00
10163,5082,Start,08:56
10164,5082,Success,20:08
10165,5083,Start,17:17
10166,5083,Success,04:04
10167,5084,Start,02:02
10168,5084,Success,20:08
10169,5085,Start,00:12
10170,5085,Success,04:40
10171,5086,Start,21:33
10172,5086,Failure,05:05
10173,5087,Start,21:09
10174,5087,Success,02:26
10175,5088,Start,20:56
10176,5088,Failure,15:39
10177,5089,Start,05:05
10178,5089,Success,16:28
10179,5090,Start,00:00
10180,5090,Success,14:38
10181,5091,Start,23:23
10182,5091,Failure,01:01
10183,5092,Start,15:51
10184,5092,Failure,09:09
10185,5093,Start,03:03
10186,5093,Success,04:16
10187,5094,Start,03:39
10188,5094,Success,00:12
10189,5095,Start,14:50
10190,5095,Failure,03:27
10191,5096,Start,08:32
10192,5096,Failure,01:37
10193,5097,Start,10:10
10194,5097,Success,06:06
10195,5098,Start,07:31
10196,5098,Success,22:46
10197,5099,Start,19:19
10198,5099,Failure,19:19
10199,5100,Start,10:34
10200,5100,Failure,11:23
10201,5101,Start,04:40
10202,5101,Failure,03:51
10203,5102,Start,00:48
10204,5102,Failure,21:21
10205,5103,Start,08:56
10206,5103,Failure,05:05
10207,5104,Start,07:43
10208,5104,Success,06:42
10209,5105,Start,19:55
10210,5105,Failure,13:01
10211,5106,Start,17:29
10212,5106,Failure,01:25
10213,5107,Start,03:15
10214,5107,Success,12:36
10215,5108,Start,11:23
10216,5108,Success,16:28
10217,5109,Start,14:02
10218,5109,Failure,15:15
10219,5110,Start,05:05
10220,5110,Success,18:06
10221,5111,Start,13:01
10222,5111,Failure,09:33
10223,5112,Start,08:32
10224,5112,Success,20:32
10225,5113,Start,16:28
10226,5113,Failure,23:35
10227,5114,Start,18:42
10228,5114,Success,10:10
10229,5115,Start,18:06
10230,5115,Failure,09:09
10231,5116,Start,17:05
10232,5116,Failure,07:43
10233,5117,Start,22:46
10234,5117,Failure,11:35
10235,5118,Start,23:35
10236,5118,Failure,03:27
10237,5119,Start,08:44
10238,5119,Failure,03:51
10239,5120,Start,21:09
10240,5120,Failure,11:11
10241,5121,Start,05:41
10242,5121,Success,14:50
10243,5122,Start,13:13
10244,5122,Failure,19:19
10245,5123,Start,12:00
10246,5123,Failure,01:25
10247,5124,Start,09:57
10248,5124,Failure,01:01
10249,5125,Start,18:54
10250,5125,Success,22:22
10251,5126,Start,11:11
10252,5126,Failure,19:55
10253,5127,Start,05:53
10254,5127,Failure,15:15
10255,5128,Start,02:38
10256,5128,Success,14:14
10257,5129,Start,05:05
10258,5129,Success,20:56
10259,5130,Start,04:40
10260,5130,Success,16:28
10261,5131,Start,01:37
10262,5131,Failure,03:03
10263,5132,Start,08:32
10264,5132,Success,08:20
10265,5133,Start,14:02
10266,5133,Success,16:04
10267,5134,Start,10:22
10268,5134,Success,08:44
10269,5135,Start,00:00
10270,5135,Success,10:58
10271,5136,Start,17:17
10272,5136,Success,10:22
10273,5137,Start,23:59
10274,5137,Success,18:54
10275,5138,Start,23:23
10276,5138,Failure,19:43
10277,5139,Start,06:54
10278,5139,Failure,19:07
10279,5140,Start,20:56
10280,5140,Success,20:20
10281,5141,Start,18:30
10282,5141,Failure,07:19
10283,5142,Start,21:45
10284,5142,Success,08:20
10285,5143,Start,01:49
10286,5143,Failure,03:27
10287,5144,Start,10:34
10288,5144,Failure,15:39
10289,5145,Start,04:04
10290,5145,Success,20:20
10291,5146,Start,06:18
10292,5146,Success,18:42
10293,5147,Start,16:40
10294,5147,Success,06:06
10295,5148,Start,12:48
10296,5148,Failure,07:43
10297,5149,Start,08:56
10298,5149,Success,14:26
10299,5150,Start,14:26
10300,5150,Success,06:06
10301,5151,Start,13:13
10302,5151,Success,00:00
10303,5152,Start,19:19
10304,5152,Failure,11:59
10305,5153,Start,03:39
10306,5153,Success,10:10
10307,5154,Start,08:56
10308,5154,Failure,23:59
10309,5155,Start,08:08
10310,5155,Success,06:42
10311,5156,Start,10:34
10312,5156,Failure,11:11
10313,5157,Start,11:23
10314,5157,Failure,03:15
10315,5158,Start,17:53
10316,5158,Failure,01:37
10317,5159,Start,23:11
10318,5159,Success,00:48
10319,5160,Start,06:18
10320,5160,Success,22:58
10321,5161,Start,11:23
10322,5161,Failure,01:49
10323,5162,Start,02:50
10324,5162,Success,04:16
10325,5163,Start,20:56
10326,5163,Success,18:06
10327,5164,Start,07:07
10328,5164,Failure,11:23
10329,5165,Start,18:30
10330,5165,Failure,07:19
10331,5166,Start,06:30
10332,5166,Failure,01:13
10333,5167,Start,05:29
10334,5167,Success,20:44
10335,5168,Start,00:00
10336,5168,Success,22:10
10337,5169,Start,12:00
10338,5169,Failure,23:11
10339,5170,Start,11:11
10340,5170,Failure,07:31
10341,5171,Start,12:12
10342,5171,Failure,09:45
10343,5172,Start,12:24
10344,5172,Failure,11:35
10345,5173,Start,16:16
10346,5173,Success,08:44
10347,5174,Start,06:42
10348,5174,Failure,05:29
10349,5175,Start,12:24
10350,5175,Success,10:10
10351,5176,Start,18:42
10352,5176,Success,10:58
10353,5177,Start,20:32
10354,5177,Success,14:50
10355,5178,Start,09:21
10356,5178,Success,16:52
10357,5179,Start,04:28
10358,5179,Failure,21:33
10359,5180,Start,16:52
10360,5180,Failure,07:43
10361,5181,Start,06:06
10362,5181,Success,08:08
10363,5182,Start,12:00
10364,5182,Success,16:16
10365,5183,Start,16:40
10366,5183,Failure,11:59
10367,5184,Start,16:16
10368,5184,Success,00:12
10369,5185,Start,15:27
10370,5185,Failure,11:23
10371,5186,Start,01:37
10372,5186,Success,10:22
10373,5187,Start,12:48
10374,5187,Failure,07:07
10375,5188,Start,09:45
10376,5188,Failure,01:49
10377,5189,Start,16:40
10378,5189,Success,00:48
10379,5190,Start,09:09
10380,5190,Success,12:48
10381,5191,Start,13:49
10382,5191,Failure,01:49
10383,5192,Start,23:23
10384,5192,Failure,03:03
10385,5193,Start,04:28
10386,5193,Success,18:42
10387,5194,Start,00:36
10388,5194,Failure,17:29
10389,5195,Start,23:35
10390,5195,Failure,15:03
10391,5196,Start,17:53
10392,5196,Failure,19:07
10393,5197,Start,23:47
10394,5197,Failure,11:35
10395,5198,Start,21:09
10396,5198,Failure,19:19
10397,5199,Start,07:31
10398,5199,Success,18:42
10399,5200,Start,09:57
10400,5200,Success,22:46
10401,5201,Start,05:05
10402,5201,Success,00:12
10403,5202,Start,07:43
10404,5202,Success,14:26
10405,5203,Start,18:42
10406,5203,Success,04:52
10407,5204,Start,19:19
10408,5204,Success,02:50
10409,5205,Start,19:31
10410,5205,Failure,21:09
10411,5206,Start,03:51
10412,5206,Success,00:24
10413,5207,Start,04:40
10414,5207,Failure,21:09
10415,5208,Start,05:41
10416,5208,Success,00:48
10417,5209,Start,08:56
10418,5209,Failure,13:13
10419,5210,Start,00:36
10420,5210,Success,06:30
10421,5211,Start,19:07
10422,5211,Success,08:32
10423,5212,Start,21:09
10424,5212,Success,08:08
10425,5213,Start,15:03
10426,5213,Failure,19:07
10427,5214,Start,09:33
10428,5214,Success,04:52
10429,5215,Start,19:07
10430,5215,Failure,23:59
10431,5216,Start,18:30
10432,5216,Success,04:04
10433,5217,Start,01:37
10434,5217,Failure,01:01
10435,5218,Start,02:38
10436,5218,Success,12:24
10437,5219,Start,12:12
10438,5219,Failure,11:59
10439,5220,Start,20:08
10440,5220,Success,20:08
10441,5221,Start,21:33
10442,5221,Success,04:16
10443,5222,Start,20:32
10444,5222,Success,00:48
10445,5223,Start,16:28
10446,5223,Failure,03:03
10447,5224,Start,07:55
10448,5224,Failure,17:05
10449,5225,Start,06:42
10450,5225,Failure,05:05
10451,5226,Start,23:47
10452,5226,Success,14:14
10453,5227,Start,19:19
10454,5227,Success,18:06
10455,5228,Start,11:47
10456,5228,Failure,15:03
10457,5229,Start,06:42
10458,5229,Failure,09:21
10459,5230,Start,03:03
10460,5230,Success,14:38
10461,5231,Start,23:35
10462,5231,Success,16:52
10463,5232,Start,18:30
10464,5232,Failure,11:23
10465,5233,Start,18:18
10466,5233,Success,10:58
10467,5234,Start,02:38
10468,5234,Success,06:06
10469,5235,Start,21:09
10470,5235,Failure,13:25
